Filename,NP/S,VP/S,PP/S,NPlen,VPlen,PPlen,cli,fks
285.txt, 5.33, 1.87, 1.8, 1.82, 1.61, 1.04, 10.835, 46.17
414.txt, 2.8, 1.6, 0.4, 1.21, 1.38, 1.0, 10.788, 34.983
325.txt, 3.5, 1.6, 1.1, 1.85, 1.65, 1.0, 10.522, 49.475
36.txt, 3.4, 1.8, 0.6, 2.29, 1.83, 1.0, 16.35, 33.579
271.txt, 3.09, 1.55, 0.91, 1.71, 1.35, 1.0, 14.454, 35.488
436.txt, 3.3, 1.4, 0.9, 1.73, 1.43, 1.11, 13.454, 42.0
287.txt, 5.25, 2.0, 1.63, 2.0, 1.19, 1.0, 12.176, 39.33
99.txt, 2.43, 1.57, 1.0, 1.82, 1.09, 1.0, 10.684, 46.722
319.txt, 2.75, 1.25, 0.81, 1.73, 1.05, 1.0, 13.728, 21.546
413.txt, 2.13, 1.25, 0.75, 2.65, 1.5, 1.0, 13.927, 30.778
455.txt, 2.82, 1.09, 0.45, 1.58, 1.5, 1.0, 13.148, 19.318
69.txt, 4.63, 2.0, 0.88, 1.86, 1.81, 1.0, 11.171, 60.438
2.txt, 3.56, 1.52, 0.74, 1.58, 1.56, 1.0, 11.694, 35.523
289.txt, 4.5, 2.5, 0.88, 1.69, 1.55, 1.0, 13.466, 39.837
496.txt, 2.92, 1.08, 1.0, 1.73, 1.28, 1.0, 12.043, 37.381
16.txt, 3.66, 1.86, 0.83, 1.61, 1.67, 1.04, 10.827, 46.442
247.txt, 3.54, 1.38, 1.29, 2.02, 1.52, 1.0, 11.29, 42.434
48.txt, 3.57, 1.43, 0.86, 1.68, 1.4, 1.0, 11.444, 41.852
361.txt, 2.86, 1.43, 0.86, 1.9, 1.25, 1.0, 12.224, 37.9
206.txt, 2.62, 1.31, 0.77, 2.24, 1.47, 1.0, 12.509, 34.093
130.txt, 3.33, 1.5, 1.33, 1.85, 1.33, 1.0, 10.781, 47.628
329.txt, 4.15, 1.69, 1.23, 1.67, 1.59, 1.0, 13.993, 28.245
354.txt, 2.55, 0.91, 0.45, 2.0, 1.4, 1.0, 15.373, 20.577
1.txt, 4.17, 1.76, 1.07, 1.85, 1.69, 1.0, 10.955, 47.999
351.txt, 4.4, 1.9, 1.2, 1.64, 1.42, 1.0, 14.457, 31.403
164.txt, 2.5, 2.0, 0.5, 2.07, 1.42, 1.0, 13.577, 23.007
227.txt, 3.0, 1.4, 1.4, 1.93, 1.14, 1.0, 11.658, 38.873
261.txt, 2.73, 1.27, 0.73, 2.15, 1.63, 1.0, 11.518, 40.233
481.txt, 2.93, 1.33, 0.6, 1.66, 1.5, 1.0, 10.571, 48.598
399.txt, 3.52, 1.72, 0.64, 1.63, 1.56, 1.0, 10.959, 46.167
79.txt, 3.58, 1.54, 0.92, 1.78, 1.45, 1.0, 10.727, 51.568
19.txt, 3.74, 1.89, 0.93, 1.71, 1.8, 1.0, 11.773, 48.41
89.txt, 3.67, 1.67, 0.5, 2.32, 1.1, 1.0, 11.761, 39.577
14.txt, 3.89, 1.67, 1.56, 1.8, 1.2, 1.07, 9.144, 48.864
292.txt, 3.63, 1.47, 0.79, 1.93, 1.43, 1.0, 12.709, 42.376
370.txt, 3.67, 1.37, 1.33, 1.91, 1.81, 1.0, 11.055, 40.438
441.txt, 3.25, 2.25, 0.75, 1.85, 1.78, 1.0, 10.104, 47.9
463.txt, 4.31, 2.23, 1.0, 1.8, 1.55, 1.0, 11.473, 46.605
387.txt, 2.92, 1.46, 0.62, 1.84, 1.42, 1.0, 10.746, 37.496
485.txt, 3.0, 1.41, 0.73, 1.53, 1.68, 1.0, 14.386, 27.725
76.txt, 3.53, 1.66, 0.91, 2.04, 1.49, 1.0, 9.989, 53.495
279.txt, 3.31, 1.21, 1.34, 1.96, 1.43, 1.0, 11.62, 44.826
23.txt, 2.9, 1.3, 0.8, 1.72, 1.77, 1.0, 13.115, 37.119
97.txt, 4.11, 1.89, 0.89, 1.97, 1.18, 1.0, 11.063, 40.973
84.txt, 4.5, 1.95, 1.5, 1.64, 1.81, 1.0, 12.416, 47.921
78.txt, 3.83, 1.48, 1.3, 1.97, 1.41, 1.0, 9.615, 51.463
276.txt, 3.45, 1.48, 1.33, 1.72, 1.35, 1.0, 11.935, 48.635
137.txt, 3.46, 1.73, 1.08, 1.79, 1.36, 1.0, 12.981, 49.513
235.txt, 3.0, 1.29, 0.86, 2.05, 1.33, 1.0, 16.522, 34.164
338.txt, 3.92, 1.75, 1.08, 1.89, 1.57, 1.0, 10.685, 49.705
74.txt, 2.96, 1.5, 0.58, 1.92, 1.64, 1.07, 14.101, 33.388
165.txt, 2.78, 1.11, 0.78, 1.76, 1.2, 1.0, 12.61, 38.453
267.txt, 3.55, 1.76, 0.62, 1.75, 1.35, 1.0, 11.074, 50.49
266.txt, 3.09, 1.32, 1.36, 1.68, 1.24, 1.0, 12.673, 43.832
438.txt, 4.0, 1.5, 1.14, 1.9, 1.58, 1.0, 10.597, 50.594
3.txt, 4.0, 1.67, 1.0, 1.81, 1.27, 1.0, 12.222, 34.855
160.txt, 2.21, 1.26, 0.53, 1.88, 1.63, 1.0, 12.212, 40.055
94.txt, 2.83, 1.17, 1.33, 1.65, 1.14, 1.0, 14.316, 31.451
497.txt, 3.75, 1.92, 0.75, 1.56, 1.61, 1.0, 12.632, 45.707
105.txt, 3.27, 1.82, 1.18, 2.17, 1.3, 1.0, 11.23, 42.713
64.txt, 3.58, 1.65, 0.93, 1.72, 1.78, 1.0, 8.915, 54.666
108.txt, 2.71, 1.57, 0.86, 2.16, 1.27, 1.0, 10.294, 53.382
103.txt, 1.91, 1.27, 0.73, 1.86, 1.21, 1.0, 13.001, 34.113
479.txt, 2.35, 1.19, 0.54, 1.79, 1.52, 1.0, 11.395, 43.413
49.txt, 4.17, 2.0, 1.0, 1.52, 1.25, 1.0, 12.077, 42.878
467.txt, 4.11, 1.72, 1.22, 1.64, 1.68, 1.0, 11.759, 45.082
155.txt, 4.4, 2.2, 1.0, 1.98, 1.24, 1.0, 13.515, 38.206
493.txt, 2.83, 1.0, 1.0, 2.12, 1.17, 1.0, 14.87, 14.287
360.txt, 3.45, 1.29, 1.1, 1.93, 1.3, 1.0, 11.046, 48.958
495.txt, 2.48, 1.04, 0.76, 1.66, 1.19, 1.0, 12.37, 30.997
332.txt, 4.0, 1.89, 1.44, 1.97, 1.18, 1.0, 9.785, 48.664
127.txt, 3.48, 1.79, 0.76, 1.76, 1.67, 1.0, 12.307, 41.303
5.txt, 2.42, 0.92, 1.0, 1.93, 1.36, 1.0, 14.06, 27.771
95.txt, 2.6, 1.4, 0.8, 2.38, 1.14, 1.0, 16.116, 21.824
212.txt, 3.03, 1.61, 0.74, 1.91, 1.58, 1.0, 10.669, 46.234
451.txt, 3.75, 2.0, 0.88, 1.83, 1.88, 1.0, 14.183, 36.084
377.txt, 2.78, 1.67, 0.67, 1.64, 1.73, 1.0, 13.344, 31.741
61.txt, 2.64, 1.18, 0.82, 1.79, 1.31, 1.0, 16.058, 30.455
75.txt, 4.55, 1.55, 1.18, 1.86, 1.35, 1.0, 11.486, 36.963
200.txt, 2.89, 1.22, 1.11, 1.97, 1.58, 1.0, 10.765, 52.53
98.txt, 2.22, 1.22, 0.89, 1.85, 1.55, 1.0, 12.949, 39.579
152.txt, 3.39, 1.67, 0.79, 1.84, 1.42, 1.0, 12.618, 45.994
301.txt, 2.58, 1.11, 1.21, 2.06, 1.19, 1.0, 11.335, 39.747
104.txt, 3.0, 1.8, 1.0, 1.6, 1.78, 1.0, 10.951, 51.9
373.txt, 3.6, 1.35, 1.15, 1.85, 1.19, 1.0, 13.018, 38.278
381.txt, 3.25, 1.5, 0.75, 1.72, 1.61, 1.0, 12.445, 37.814
265.txt, 3.48, 1.7, 1.19, 1.94, 1.3, 1.0, 8.983, 53.942
471.txt, 2.79, 1.17, 1.08, 1.82, 1.54, 1.0, 12.451, 39.003
258.txt, 4.1, 1.75, 1.55, 1.85, 1.29, 1.0, 14.873, 31.111
315.txt, 4.71, 2.43, 1.14, 1.76, 1.47, 1.0, 13.46, 38.84
344.txt, 2.8, 0.93, 1.2, 1.95, 1.07, 1.0, 10.808, 34.796
22.txt, 4.29, 1.86, 1.14, 1.7, 1.54, 1.0, 13.099, 45.361
371.txt, 3.18, 1.54, 0.79, 1.83, 1.58, 1.0, 11.626, 41.443
480.txt, 3.58, 1.67, 0.67, 1.74, 2.0, 1.0, 10.072, 56.822
52.txt, 3.63, 1.38, 0.88, 2.24, 1.36, 1.0, 11.372, 43.045
222.txt, 7.0, 1.67, 2.0, 1.95, 1.2, 1.0, 11.662, 50.62
38.txt, 3.75, 2.0, 0.83, 1.96, 1.33, 1.1, 12.201, 48.261
255.txt, 3.97, 1.77, 1.2, 1.84, 1.47, 1.0, 9.428, 59.566
181.txt, 2.92, 1.16, 1.0, 1.74, 1.38, 1.0, 14.539, 28.746
215.txt, 2.0, 1.75, 0.5, 1.5, 1.29, 1.0, 14.614, 27.027
144.txt, 2.77, 1.46, 0.65, 1.54, 1.79, 1.0, 12.206, 33.688
443.txt, 3.58, 2.08, 0.75, 1.49, 1.52, 1.0, 10.521, 49.495
348.txt, 1.8, 1.2, 0.2, 1.78, 1.83, 1.0, 11.253, 23.854
244.txt, 3.08, 1.27, 0.96, 1.84, 1.33, 1.0, 14.861, 27.668
197.txt, 4.09, 1.82, 1.09, 1.47, 1.3, 1.0, 14.342, 37.9
431.txt, 3.4, 1.87, 0.6, 1.55, 1.29, 1.0, 12.635, 42.431
217.txt, 3.21, 1.38, 0.96, 1.97, 1.36, 1.0, 11.812, 41.019
33.txt, 2.88, 1.13, 0.75, 2.48, 1.44, 1.0, 12.29, 39.865
345.txt, 4.3, 2.1, 1.2, 1.77, 1.62, 1.0, 13.44, 28.894
238.txt, 2.18, 1.25, 0.64, 1.67, 1.37, 1.0, 13.704, 35.823
223.txt, 2.86, 1.57, 1.14, 2.05, 1.0, 1.0, 14.287, 42.149
393.txt, 3.4, 1.75, 0.8, 1.78, 1.46, 1.0, 14.177, 25.494
419.txt, 3.04, 1.43, 0.91, 1.87, 1.33, 1.1, 11.165, 42.068
196.txt, 2.33, 1.44, 0.56, 1.95, 1.23, 1.0, 10.553, 45.965
21.txt, 3.18, 1.36, 1.0, 1.71, 1.53, 1.0, 12.932, 37.038
362.txt, 3.45, 1.61, 0.71, 1.76, 1.48, 1.0, 12.207, 38.934
66.txt, 5.0, 1.9, 1.7, 1.69, 1.74, 1.0, 13.058, 47.181
136.txt, 3.33, 1.44, 1.22, 2.57, 1.77, 1.0, 10.514, 57.648
138.txt, 2.21, 1.26, 0.53, 1.88, 1.63, 1.0, 12.212, 40.055
368.txt, 3.67, 1.33, 1.11, 1.67, 1.42, 1.0, 15.183, 29.461
486.txt, 2.64, 1.25, 0.75, 1.84, 1.4, 1.0, 10.11, 40.682
43.txt, 3.86, 1.71, 0.86, 2.26, 1.08, 1.0, 9.926, 47.104
270.txt, 3.48, 1.67, 1.11, 1.7, 1.51, 1.0, 13.195, 36.099
402.txt, 2.25, 1.0, 1.0, 2.78, 1.25, 1.0, 13.874, 40.175
8.txt, 3.67, 1.33, 1.56, 2.18, 1.75, 1.0, 9.827, 54.438
199.txt, 3.71, 1.71, 1.13, 1.83, 1.41, 1.04, 13.744, 33.838
192.txt, 2.69, 1.31, 0.75, 1.87, 1.45, 1.0, 13.187, 38.535
310.txt, 3.33, 1.4, 0.6, 1.8, 1.48, 1.0, 12.261, 37.722
458.txt, 4.9, 2.2, 1.7, 1.98, 1.41, 1.0, 12.177, 40.809
296.txt, 4.13, 2.0, 0.75, 1.52, 1.38, 1.0, 13.389, 39.485
118.txt, 2.91, 1.55, 0.64, 2.0, 1.18, 1.0, 14.825, 38.755
110.txt, 2.15, 1.15, 0.44, 2.02, 1.45, 1.0, 10.773, 42.103
198.txt, 4.08, 2.13, 0.79, 1.56, 1.49, 1.0, 14.553, 36.478
355.txt, 2.56, 1.33, 1.11, 2.26, 1.5, 1.0, 11.899, 45.621
135.txt, 3.0, 1.5, 1.0, 2.0, 1.33, 1.0, 13.582, 30.315
216.txt, 3.11, 1.39, 1.06, 1.84, 1.88, 1.0, 11.234, 45.61
410.txt, 2.78, 1.44, 0.78, 1.44, 1.31, 1.0, 13.398, 29.267
326.txt, 3.54, 1.58, 1.13, 1.89, 1.39, 1.0, 10.653, 45.637
50.txt, 2.75, 1.25, 0.75, 1.91, 2.4, 1.0, 12.537, 37.75
494.txt, 3.92, 1.69, 0.85, 1.57, 1.82, 1.0, 9.966, 53.805
498.txt, 3.05, 1.38, 0.81, 1.55, 1.48, 1.0, 11.929, 38.347
440.txt, 3.88, 1.58, 0.83, 1.72, 1.58, 1.0, 13.095, 31.815
176.txt, 3.36, 1.43, 1.07, 1.72, 1.5, 1.0, 12.119, 45.081
323.txt, 3.22, 1.67, 0.78, 1.52, 1.87, 1.0, 12.555, 50.289
288.txt, 2.25, 1.08, 0.58, 1.59, 1.08, 1.0, 21.638, 38.237
275.txt, 3.0, 1.0, 1.4, 3.4, 1.2, 1.0, 12.356, 44.643
316.txt, 5.44, 1.89, 2.56, 2.06, 1.35, 1.0, 10.767, 63.695
357.txt, 3.2, 1.45, 0.8, 1.83, 1.31, 1.0, 10.115, 54.82
256.txt, 3.08, 1.84, 0.72, 1.81, 1.48, 1.0, 11.644, 39.78
253.txt, 3.43, 1.48, 1.09, 1.76, 1.26, 1.0, 13.431, 42.899
305.txt, 2.42, 1.0, 0.67, 1.52, 1.08, 1.0, 11.795, 31.545
119.txt, 3.55, 1.73, 0.82, 1.92, 1.08, 1.0, 13.952, 42.414
60.txt, 3.73, 1.59, 1.14, 1.84, 1.46, 1.0, 12.186, 43.258
141.txt, 2.63, 1.06, 0.94, 1.9, 1.59, 1.0, 12.183, 35.782
470.txt, 3.47, 1.73, 0.53, 1.67, 1.27, 1.0, 13.182, 45.077
278.txt, 3.25, 1.75, 0.25, 1.62, 1.71, 1.0, 14.786, 19.823
44.txt, 3.43, 1.14, 1.43, 2.17, 1.13, 1.0, 9.791, 57.54
7.txt, 3.63, 1.25, 1.13, 2.24, 1.5, 1.0, 13.093, 28.98
491.txt, 2.82, 1.27, 0.45, 1.61, 1.29, 1.0, 12.454, 34.559
242.txt, 3.29, 1.29, 1.0, 2.3, 1.11, 1.0, 11.924, 43.824
46.txt, 3.55, 1.64, 1.18, 1.87, 1.56, 1.15, 10.243, 41.824
172.txt, 3.42, 1.75, 0.58, 1.63, 1.71, 1.0, 11.498, 39.476
400.txt, 2.84, 1.52, 0.68, 1.75, 1.37, 1.0, 12.533, 48.886
32.txt, 3.65, 1.61, 0.87, 2.1, 1.65, 1.0, 14.014, 44.762
277.txt, 2.6, 1.2, 1.0, 2.0, 1.0, 1.0, 20.089, -15.2
132.txt, 4.0, 2.0, 0.64, 2.0, 1.27, 1.0, 12.961, 42.29
343.txt, 3.14, 1.52, 1.0, 1.8, 1.5, 1.0, 14.249, 31.895
350.txt, 3.33, 1.33, 1.22, 2.27, 1.67, 1.0, 9.073, 42.076
56.txt, 3.25, 1.88, 0.81, 1.75, 1.63, 1.0, 12.816, 42.503
342.txt, 4.63, 2.13, 1.25, 2.14, 1.71, 1.0, 9.918, 48.733
125.txt, 2.82, 1.29, 0.82, 1.92, 1.34, 1.0, 10.892, 41.011
158.txt, 3.0, 1.26, 1.05, 1.77, 1.38, 1.05, 13.221, 38.231
169.txt, 4.67, 3.0, 2.0, 2.07, 1.44, 1.0, 9.584, 40.41
334.txt, 4.0, 2.0, 1.11, 1.78, 1.39, 1.0, 11.749, 44.859
245.txt, 3.6, 1.5, 1.4, 2.0, 1.73, 1.0, 11.372, 49.608
41.txt, 2.44, 1.11, 0.89, 2.09, 1.2, 1.0, 12.889, 32.811
106.txt, 2.43, 1.07, 0.71, 1.74, 1.07, 1.0, 14.446, 13.069
331.txt, 2.33, 1.17, 0.56, 2.62, 1.62, 1.0, 11.761, 38.242
403.txt, 2.43, 1.57, 0.71, 2.24, 1.36, 1.0, 11.561, 39.864
67.txt, 4.0, 1.55, 1.35, 1.93, 2.06, 1.0, 10.838, 46.36
211.txt, 3.75, 1.75, 1.75, 1.87, 1.29, 1.0, 11.278, 40.384
422.txt, 2.86, 1.43, 1.0, 1.99, 1.32, 1.0, 9.715, 52.367
317.txt, 2.22, 0.89, 0.78, 2.05, 1.13, 1.0, 12.872, 28.677
168.txt, 2.5, 1.33, 0.83, 1.8, 1.13, 1.0, 14.482, 42.53
145.txt, 2.97, 1.31, 0.92, 1.59, 1.3, 1.0, 12.663, 42.657
182.txt, 3.23, 1.31, 0.92, 1.58, 1.18, 1.0, 12.368, 29.515
68.txt, 4.82, 2.07, 1.46, 2.01, 1.78, 1.0, 9.47, 58.469
88.txt, 3.88, 1.88, 1.24, 1.89, 1.63, 1.0, 12.483, 48.141
220.txt, 2.68, 1.32, 0.64, 1.73, 1.27, 1.0, 14.104, 35.014
40.txt, 4.57, 1.86, 1.0, 1.91, 1.31, 1.0, 13.402, 36.778
424.txt, 4.42, 2.08, 1.17, 2.26, 1.32, 1.0, 11.551, 39.87
189.txt, 4.0, 1.6, 1.45, 1.91, 1.78, 1.0, 12.547, 37.399
375.txt, 3.29, 1.42, 0.9, 1.86, 1.16, 1.0, 12.998, 34.756
382.txt, 3.2, 1.4, 0.8, 1.75, 1.29, 1.0, 12.953, 41.1
364.txt, 3.29, 1.71, 0.67, 1.75, 1.42, 1.0, 13.099, 39.722
452.txt, 3.68, 1.58, 1.05, 1.84, 1.47, 1.0, 9.951, 51.656
340.txt, 4.14, 1.43, 1.71, 2.1, 1.5, 1.0, 12.709, 42.44
439.txt, 2.94, 1.17, 1.33, 1.62, 1.14, 1.0, 11.496, 39.299
398.txt, 3.11, 1.3, 0.78, 1.65, 1.29, 1.0, 11.836, 40.896
446.txt, 3.48, 1.63, 0.74, 1.57, 1.64, 1.0, 13.42, 35.686
