1.38, 4.56, 95, 0.1707, 0.0, 2
1.34, 4.32, 148, 0.1154, 0.0385, 2
1.49, 4.43, 176, 0.106, 0.0265, 2
1.4, 4.34, 217, 0.1011, 0.0449, 2
1.62, 4.73, 161, 0.1176, 0.0809, 2
1.43, 4.69, 91, 0.1948, 0.0, 2
1.52, 4.61, 341, 0.0588, 0.0173, 2
1.49, 4.71, 116, 0.1333, 0.0, 2
1.53, 4.71, 390, 0.0561, 0.0125, 2
1.46, 4.48, 381, 0.0467, 0.0779, 2
1.43, 4.39, 166, 0.1103, 0.0588, 2
1.57, 4.86, 110, 0.163, 0.0, 2
1.46, 4.25, 175, 0.1096, 0.0137, 2
1.51, 4.66, 179, 0.1118, 0.0, 2
1.41, 4.5, 53, 0.3043, 0.0, 2
1.43, 4.29, 147, 0.1466, 0.0862, 2
1.63, 5.01, 294, 0.0685, 0.0363, 2
1.45, 4.51, 192, 0.0926, 0.0062, 2
1.59, 4.84, 161, 0.1278, 0.0, 2
1.52, 4.7, 175, 0.0968, 0.0, 2
1.54, 4.55, 275, 0.0742, 0.0131, 2
1.55, 4.42, 88, 0.2394, 0.0141, 2
1.42, 4.39, 130, 0.1622, 0.045, 2
1.37, 4.08, 187, 0.1097, 0.0194, 2
1.37, 4.13, 290, 0.0766, 0.017, 2
1.43, 4.74, 110, 0.1327, 0.1633, 2
1.49, 4.47, 212, 0.0909, 0.017, 2
1.34, 4.07, 159, 0.1029, 0.0, 2
1.4, 4.68, 148, 0.1212, 0.0, 2
1.56, 4.73, 289, 0.0675, 0.0556, 2
1.53, 4.51, 126, 0.1429, 0.0, 2
1.4, 4.32, 276, 0.0877, 0.0219, 2
1.47, 4.3, 156, 0.1231, 0.0385, 2
1.56, 4.81, 164, 0.1136, 0.0985, 2
1.48, 4.6, 191, 0.1132, 0.0503, 2
1.54, 5.02, 156, 0.1382, 0.0081, 2
1.54, 4.68, 136, 0.1441, 0.036, 2
1.43, 4.35, 222, 0.0919, 0.0, 2
1.55, 4.71, 138, 0.1207, 0.0862, 2
1.43, 4.42, 345, 0.0592, 0.0, 2
1.49, 4.51, 193, 0.1, 0.0, 2
1.47, 4.48, 126, 0.1524, 0.0571, 2
1.42, 4.23, 321, 0.0632, 0.0237, 2
1.44, 4.6, 91, 0.1707, 0.0, 2
1.47, 4.39, 337, 0.0609, 0.0753, 2
1.7, 5.0, 250, 0.0833, 0.0098, 2
1.5, 4.56, 316, 0.0704, 0.0556, 2
1.31, 4.05, 49, 0.3333, 0.0, 2
1.51, 4.59, 308, 0.0667, 0.1059, 2
1.66, 4.86, 149, 0.123, 0.0328, 2
1.48, 4.53, 362, 0.0583, 0.0324, 2
1.4, 4.23, 121, 0.1351, 0.018, 2
1.54, 4.58, 370, 0.0533, 0.0752, 2
1.59, 4.68, 305, 0.0644, 0.0492, 2
1.42, 4.19, 159, 0.1111, 0.0, 2
1.38, 4.29, 369, 0.0617, 0.0032, 2
1.52, 4.53, 289, 0.0617, 0.0288, 2
1.53, 4.69, 354, 0.06, 0.02, 2
1.48, 4.69, 112, 0.1649, 0.0412, 2
1.44, 4.32, 353, 0.0627, 0.0418, 2
1.39, 4.33, 242, 0.0867, 0.0459, 2
1.39, 4.29, 187, 0.1176, 0.0, 2
1.56, 4.63, 244, 0.0714, 0.0571, 2
1.6, 4.76, 319, 0.0511, 0.0511, 2
1.48, 4.65, 149, 0.1328, 0.0625, 2
1.48, 4.76, 96, 0.1807, 0.0602, 2
1.57, 4.76, 271, 0.0684, 0.0598, 2
1.51, 4.54, 170, 0.1135, 0.0142, 2
1.7, 5.18, 144, 0.1261, 0.0, 2
1.56, 4.7, 73, 0.2121, 0.0, 2
1.46, 4.62, 143, 0.1368, 0.0342, 2
1.65, 5.04, 253, 0.0841, 0.0561, 2
1.51, 4.57, 180, 0.1081, 0.0, 2
1.59, 4.87, 137, 0.1379, 0.0, 2
1.47, 4.63, 308, 0.075, 0.0083, 2
1.63, 4.97, 168, 0.1119, 0.0, 2
1.38, 4.3, 152, 0.1439, 0.0076, 2
1.48, 4.39, 122, 0.1481, 0.0, 2
1.57, 4.66, 120, 0.1442, 0.0385, 2
1.32, 4.36, 149, 0.12, 0.0, 2
1.57, 4.89, 344, 0.0616, 0.0582, 2
1.48, 4.24, 115, 0.1868, 0.0, 2
1.49, 4.54, 187, 0.1026, 0.0256, 2
1.58, 4.94, 280, 0.073, 0.0343, 2
1.46, 4.34, 129, 0.1485, 0.1287, 2
1.51, 4.74, 121, 0.1635, 0.0385, 2
1.49, 4.58, 142, 0.125, 0.0417, 2
1.43, 4.49, 193, 0.1076, 0.0127, 2
1.39, 4.25, 327, 0.0706, 0.0335, 2
1.47, 4.62, 203, 0.0904, 0.0339, 2
1.42, 4.36, 297, 0.0714, 0.0119, 2
1.46, 4.41, 185, 0.1, 0.125, 2
1.53, 4.57, 165, 0.1103, 0.0069, 2
1.51, 4.41, 152, 0.1221, 0.0, 2
1.59, 4.9, 202, 0.0977, 0.0345, 2
1.4, 4.37, 158, 0.1298, 0.0382, 2
1.66, 5.11, 158, 0.1489, 0.0745, 2
1.41, 4.3, 182, 0.1164, 0.0, 2
1.49, 4.4, 133, 0.1197, 0.0, 2
1.36, 4.28, 356, 0.061, 0.0576, 2
1.62, 4.64, 125, 0.1589, 0.0093, 2
1.53, 4.59, 162, 0.1014, 0.0, 2
1.59, 4.86, 102, 0.2, 0.0588, 2
1.45, 4.31, 171, 0.0946, 0.0338, 2
1.42, 4.35, 155, 0.1308, 0.0538, 2
1.87, 5.83, 29, 0.5217, 0.0, 2
1.54, 4.69, 116, 0.1596, 0.0426, 2
1.48, 4.61, 118, 0.1456, 0.0, 2
1.65, 4.88, 130, 0.1339, 0.0, 2
1.38, 4.31, 210, 0.0872, 0.0233, 2
1.79, 5.12, 99, 0.1852, 0.0617, 2
1.6, 4.59, 151, 0.1395, 0.062, 2
1.46, 4.53, 271, 0.0789, 0.0219, 2
1.63, 4.88, 114, 0.1458, 0.0, 2
1.64, 5.05, 68, 0.2542, 0.0, 2
1.67, 4.84, 66, 0.2545, 0.0, 2
1.41, 4.68, 140, 0.1441, 0.045, 2
1.6, 4.84, 67, 0.2909, 0.0182, 2
1.34, 4.1, 151, 0.1145, 0.0763, 2
1.46, 4.45, 170, 0.1295, 0.0072, 2
1.68, 4.75, 134, 0.1339, 0.0, 2
1.56, 4.89, 149, 0.1393, 0.0574, 2
1.58, 4.88, 149, 0.1154, 0.0385, 2
1.49, 4.31, 165, 0.1194, 0.0373, 2
1.63, 4.68, 115, 0.1354, 0.0, 2
1.47, 4.44, 151, 0.1102, 0.0, 2
1.49, 4.7, 338, 0.0592, 0.0801, 2
1.46, 4.37, 190, 0.1056, 0.0, 2
1.49, 4.4, 210, 0.092, 0.0287, 2
1.5, 4.41, 145, 0.1382, 0.0407, 2
1.55, 4.77, 159, 0.1301, 0.0244, 2
1.45, 4.28, 327, 0.0659, 0.1355, 2
1.47, 4.39, 148, 0.1405, 0.0, 2
1.45, 4.33, 181, 0.1007, 0.0, 2
1.44, 4.44, 90, 0.1688, 0.0, 2
1.7, 5.02, 54, 0.3043, 0.0, 2
1.42, 4.35, 345, 0.0676, 0.032, 2
1.4, 4.44, 119, 0.1313, 0.0202, 2
1.52, 4.49, 213, 0.0852, 0.0057, 2
1.38, 4.57, 120, 0.1485, 0.0495, 2
1.57, 4.68, 110, 0.1579, 0.0105, 2
1.29, 4.3, 339, 0.0592, 0.0906, 2
1.57, 4.54, 164, 0.1176, 0.0441, 2
1.45, 4.46, 341, 0.0688, 0.0543, 2
1.55, 4.75, 165, 0.1087, 0.0, 2
1.4, 4.51, 187, 0.1026, 0.0, 2
1.41, 4.42, 364, 0.0514, 0.0257, 2
1.36, 4.26, 43, 0.3333, 0.0, 2
1.35, 4.2, 215, 0.0882, 0.0412, 2
1.38, 4.2, 219, 0.1023, 0.0284, 2
1.59, 4.69, 128, 0.1682, 0.0, 2
1.7, 4.98, 149, 0.1186, 0.0, 2
1.47, 4.32, 168, 0.1223, 0.0647, 2
1.7, 5.13, 71, 0.2167, 0.0, 2
1.58, 4.85, 296, 0.0747, 0.083, 2
1.56, 4.73, 150, 0.127, 0.0397, 2
1.55, 4.92, 109, 0.1928, 0.0, 2
1.47, 4.37, 287, 0.0776, 0.0603, 2
1.48, 4.47, 340, 0.0616, 0.0109, 2
1.48, 4.63, 259, 0.0853, 0.0284, 2
1.47, 4.7, 176, 0.1042, 0.0278, 2
1.47, 4.67, 110, 0.1828, 0.0538, 2
1.45, 4.51, 376, 0.0516, 0.1677, 2
1.44, 4.68, 348, 0.0629, 0.0175, 2
1.47, 4.43, 168, 0.1339, 0.0551, 2
1.55, 4.59, 339, 0.0538, 0.0108, 2
1.6, 4.82, 104, 0.1685, 0.0, 2
1.5, 4.61, 158, 0.1095, 0.0, 2
1.69, 4.89, 119, 0.16, 0.04, 2
1.55, 4.79, 319, 0.0664, 0.0148, 2
1.54, 4.88, 267, 0.073, 0.0258, 2
1.48, 4.37, 149, 0.1349, 0.1508, 2
1.61, 4.79, 108, 0.1474, 0.1895, 2
1.57, 4.92, 159, 0.1049, 0.0, 2
1.65, 4.98, 155, 0.1221, 0.0382, 2
1.42, 4.53, 134, 0.1417, 0.0583, 2
1.46, 4.67, 245, 0.0769, 0.0103, 2
1.5, 4.53, 147, 0.1181, 0.0236, 2
1.39, 4.45, 315, 0.0687, 0.0382, 2
1.53, 4.6, 372, 0.0581, 0.0129, 2
1.44, 4.68, 137, 0.1239, 0.115, 2
1.52, 4.48, 184, 0.1032, 0.0, 2
1.75, 4.98, 127, 0.1415, 0.0094, 2
1.45, 4.81, 329, 0.0561, 0.0246, 2
1.4, 4.62, 119, 0.1489, 0.0532, 2
1.75, 5.23, 142, 0.1478, 0.0, 2
1.52, 4.54, 406, 0.05, 0.0588, 2
1.46, 4.57, 402, 0.0544, 0.0121, 2
1.4, 4.44, 182, 0.0988, 0.1049, 2
1.5, 4.7, 348, 0.0574, 0.0946, 2
1.39, 4.4, 112, 0.1188, 0.0891, 2
1.67, 5.02, 51, 0.2791, 0.0, 2
1.41, 4.32, 338, 0.0607, 0.0179, 2
1.46, 4.44, 357, 0.057, 0.0101, 2
1.44, 4.28, 493, 0.0407, 0.0646, 2
1.83, 5.39, 68, 0.2407, 0.1852, 2
1.59, 4.68, 137, 0.1391, 0.0174, 2
1.48, 4.74, 275, 0.0723, 0.034, 2
1.58, 4.57, 330, 0.0593, 0.0222, 2
1.76, 5.33, 127, 0.165, 0.0583, 2
1.47, 4.38, 175, 0.1074, 0.0, 2
1.46, 4.49, 368, 0.0547, 0.0032, 2
1.49, 4.35, 123, 0.1471, 0.0098, 2
1.57, 4.5, 83, 0.2083, 0.0, 2
1.47, 4.5, 362, 0.0564, 0.0658, 2
1.55, 4.58, 79, 0.2154, 0.0, 2
1.4, 4.34, 39, 0.3714, 0.0, 2
1.57, 4.97, 144, 0.1466, 0.0, 2
1.59, 4.87, 353, 0.0629, 0.0455, 2
1.56, 4.59, 122, 0.1204, 0.0, 2
1.42, 4.57, 181, 0.0993, 0.0795, 2
1.38, 4.37, 344, 0.0629, 0.028, 2
1.51, 4.53, 335, 0.063, 0.0111, 2
1.5, 4.7, 184, 0.1111, 0.0432, 2
1.62, 4.92, 72, 0.2667, 0.1333, 2
1.48, 4.44, 173, 0.1259, 0.007, 2
1.35, 4.27, 204, 0.1037, 0.0, 2
1.41, 4.46, 323, 0.0634, 0.0075, 2
1.71, 5.21, 96, 0.1875, 0.0, 2
1.62, 4.88, 134, 0.1402, 0.0, 2
1.58, 4.64, 116, 0.1456, 0.0485, 2
1.57, 4.78, 361, 0.058, 0.0683, 2
1.43, 4.32, 374, 0.055, 0.0291, 2
1.62, 4.85, 92, 0.2297, 0.2027, 2
1.48, 4.53, 312, 0.0739, 0.0233, 2
1.37, 4.19, 175, 0.1189, 0.035, 2
1.49, 4.16, 41, 0.3514, 0.0, 2
1.43, 4.33, 166, 0.126, 0.1102, 2
1.31, 4.12, 58, 0.2692, 0.0, 2
1.44, 4.57, 237, 0.0743, 0.0446, 2
1.53, 4.55, 133, 0.1441, 0.0, 2
1.46, 4.5, 121, 0.14, 0.06, 2
1.46, 4.62, 144, 0.1271, 0.1695, 2
1.63, 4.74, 102, 0.1705, 0.0568, 2
1.48, 4.42, 403, 0.05, 0.0088, 2
1.49, 4.71, 145, 0.1345, 0.0252, 2
1.37, 4.35, 340, 0.0586, 0.0241, 2
1.66, 4.94, 258, 0.0739, 0.0043, 2
1.56, 4.7, 103, 0.1778, 0.1111, 2
1.31, 4.2, 328, 0.0483, 0.0897, 2
1.4, 4.25, 101, 0.1765, 0.0235, 2
1.47, 4.4, 255, 0.0791, 0.0419, 2
1.58, 4.53, 158, 0.1298, 0.0153, 2
1.41, 4.28, 322, 0.0627, 0.0406, 2
1.42, 4.46, 310, 0.0608, 0.019, 2
1.58, 5.12, 184, 0.1074, 0.0, 2
1.45, 4.39, 254, 0.0849, 0.1132, 2
1.48, 4.76, 129, 0.1296, 0.0, 2
1.42, 4.62, 413, 0.0556, 0.0556, 2
1.51, 4.8, 53, 0.2889, 0.0, 2
1.37, 4.35, 189, 0.0938, 0.0, 2
1.5, 4.63, 162, 0.1278, 0.0, 2
1.47, 4.65, 325, 0.0614, 0.0542, 2
1.51, 4.76, 160, 0.1232, 0.0362, 2
1.39, 4.37, 284, 0.0664, 0.0415, 2
1.5, 4.52, 412, 0.0501, 0.0236, 2
1.47, 4.46, 155, 0.127, 0.0, 2
1.39, 4.42, 119, 0.1471, 0.0, 2
1.43, 4.5, 312, 0.059, 0.0406, 2
1.54, 4.57, 81, 0.2381, 0.1111, 2
1.54, 4.78, 186, 0.1242, 0.0131, 2
1.61, 4.74, 145, 0.1172, 0.0, 2
1.69, 4.76, 102, 0.1667, 0.0595, 2
1.48, 4.72, 253, 0.0874, 0.0194, 2
1.41, 4.4, 146, 0.1345, 0.0, 2
1.55, 4.48, 150, 0.1145, 0.0534, 2
1.43, 4.36, 121, 0.1296, 0.0741, 2
1.52, 4.6, 192, 0.0976, 0.1524, 2
1.51, 4.66, 147, 0.124, 0.0248, 2
1.56, 4.76, 126, 0.1261, 0.045, 2
1.51, 4.65, 90, 0.2, 0.0, 2
1.34, 4.39, 171, 0.1241, 0.0511, 2
1.52, 4.67, 288, 0.0776, 0.0259, 2
1.42, 4.37, 135, 0.1391, 0.0, 2
1.52, 4.7, 262, 0.08, 0.0578, 2
1.49, 4.5, 174, 0.1133, 0.0067, 2
1.42, 4.23, 163, 0.1387, 0.0365, 2
1.53, 4.72, 406, 0.0571, 0.0063, 2
1.47, 4.39, 125, 0.1456, 0.1845, 2
1.5, 4.63, 131, 0.1284, 0.0367, 2
1.62, 5.05, 130, 0.1429, 0.0286, 2
1.52, 4.48, 239, 0.065, 0.005, 2
1.67, 4.91, 151, 0.127, 0.119, 2
1.55, 4.5, 157, 0.124, 0.0078, 2
1.5, 4.86, 101, 0.2, 0.0, 2
1.5, 4.59, 365, 0.0625, 0.0, 2
1.48, 4.59, 332, 0.0557, 0.0209, 2
1.48, 4.72, 370, 0.0552, 0.0399, 2
1.46, 4.51, 147, 0.124, 0.0, 2
1.55, 4.65, 191, 0.1074, 0.0268, 2
1.4, 4.67, 180, 0.1192, 0.0, 2
1.56, 4.9, 180, 0.0828, 0.0, 2
1.42, 4.61, 202, 0.0904, 0.0663, 2
1.88, 5.56, 52, 0.3902, 0.0, 2
1.58, 4.68, 170, 0.1074, 0.0268, 2
1.38, 3.9, 49, 0.3571, 0.0, 2
1.52, 4.56, 179, 0.1161, 0.0323, 2
1.48, 4.48, 206, 0.0872, 0.1105, 2
1.67, 4.9, 110, 0.1613, 0.1183, 2
1.39, 4.38, 83, 0.2273, 0.1061, 2
1.49, 4.4, 95, 0.1687, 0.0, 2
1.49, 4.76, 181, 0.1156, 0.0, 2
1.34, 4.25, 348, 0.0584, 0.0, 2
1.51, 4.59, 304, 0.0677, 0.0438, 2
1.52, 4.76, 357, 0.0569, 0.0268, 2
1.55, 4.76, 313, 0.0726, 0.0161, 2
1.55, 4.64, 100, 0.2048, 0.0602, 2
1.56, 4.71, 172, 0.1096, 0.0274, 2
1.45, 4.41, 205, 0.08, 0.0286, 2
1.47, 4.62, 321, 0.0632, 0.0037, 2
1.5, 4.31, 306, 0.0763, 0.1084, 2
1.45, 4.55, 162, 0.1079, 0.1151, 2
1.42, 4.43, 316, 0.0674, 0.0, 2
1.48, 4.72, 147, 0.1136, 0.0227, 2
1.57, 4.59, 112, 0.1474, 0.0, 2
1.47, 4.33, 202, 0.1104, 0.0184, 2
1.56, 4.84, 184, 0.1169, 0.013, 2
1.53, 4.59, 335, 0.0609, 0.0143, 2
1.45, 4.62, 366, 0.0602, 0.0167, 2
1.44, 4.37, 326, 0.0534, 0.0356, 2
1.34, 4.32, 192, 0.0848, 0.0545, 2
1.57, 5.06, 157, 0.1203, 0.0, 2
1.5, 4.44, 299, 0.0659, 0.0078, 2
1.45, 4.2, 151, 0.1405, 0.0331, 2
1.5, 4.44, 182, 0.1046, 0.0327, 2
1.45, 4.4, 155, 0.1045, 0.0224, 2
1.54, 4.64, 199, 0.0974, 0.026, 2
1.53, 4.86, 276, 0.0769, 0.1493, 2
1.43, 4.36, 164, 0.1168, 0.0146, 2
1.69, 5.08, 43, 0.3077, 0.0256, 2
1.5, 4.69, 187, 0.1226, 0.0, 2
1.4, 4.21, 146, 0.127, 0.1111, 2
1.43, 4.5, 487, 0.0465, 0.0024, 2
1.71, 5.02, 53, 0.3415, 0.0, 2
1.54, 4.93, 179, 0.1259, 0.035, 2
1.59, 4.91, 330, 0.0614, 0.0397, 2
1.47, 4.43, 160, 0.1328, 0.0, 2
1.48, 4.42, 130, 0.1468, 0.0367, 2
1.49, 4.46, 139, 0.1518, 0.0268, 2
1.51, 4.8, 151, 0.1128, 0.0376, 2
1.47, 4.72, 261, 0.0731, 0.0776, 2
1.54, 4.78, 359, 0.0541, 0.0034, 2
1.48, 4.61, 145, 0.1308, 0.0077, 2
1.51, 4.54, 331, 0.0664, 0.0185, 2
1.54, 4.56, 406, 0.0471, 0.0206, 2
1.49, 4.61, 306, 0.0711, 0.0198, 2
1.61, 4.88, 131, 0.1429, 0.0893, 2
1.53, 4.73, 343, 0.0614, 0.058, 2
1.45, 4.64, 66, 0.2143, 0.0, 2
1.64, 4.85, 400, 0.0564, 0.0125, 2
1.55, 4.76, 152, 0.1212, 0.0, 2
1.45, 4.6, 67, 0.2069, 0.0, 2
1.66, 5.1, 133, 0.1389, 0.037, 2
1.56, 4.85, 109, 0.1702, 0.0106, 2
1.46, 4.54, 40, 0.3714, 0.0286, 2
1.6, 4.51, 163, 0.1223, 0.0576, 2
1.46, 4.13, 162, 0.1324, 0.0221, 2
1.35, 4.65, 193, 0.0838, 0.0958, 2
1.44, 4.68, 123, 0.1485, 0.0198, 2
1.41, 4.54, 157, 0.0935, 0.036, 2
1.62, 4.8, 123, 0.1569, 0.049, 2
1.41, 4.36, 356, 0.0712, 0.0407, 2
1.54, 4.61, 139, 0.1579, 0.0, 2
1.33, 4.13, 152, 0.1261, 0.042, 2
1.59, 4.78, 83, 0.2206, 0.0441, 2
1.54, 4.55, 315, 0.0667, 0.0, 2
1.52, 4.58, 122, 0.1753, 0.1237, 2
1.65, 4.95, 135, 0.1455, 0.0, 2
1.43, 4.49, 310, 0.0558, 0.0483, 2
1.47, 4.47, 165, 0.1151, 0.0576, 2
1.39, 4.29, 112, 0.1414, 0.0505, 2
1.64, 4.81, 87, 0.2055, 0.0, 2
1.62, 5.01, 143, 0.1333, 0.0083, 2
1.54, 4.56, 325, 0.0614, 0.1444, 2
1.48, 4.63, 155, 0.1194, 0.0224, 2
1.53, 4.73, 114, 0.1596, 0.0319, 2
1.65, 4.69, 180, 0.1046, 0.0, 2
1.53, 4.69, 269, 0.0807, 0.0179, 2
1.45, 4.6, 238, 0.0829, 0.0293, 2
1.74, 5.15, 57, 0.3261, 0.0, 2
